block,timestamp,virtual_price,xcp_profit,price_scale,price_oracle,donation_shares,totalSupply,last_donation_release_ts,donation_protection_expiry_ts,balances_0,balances_1,D
23434033,1758730631,1000006666711111407,1000006666711111407,113000000000000006291456,113020433310861047334044,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434034,1758730643,1000006666711111407,1000006666711111407,113000000000000006291456,113020442266798237474044,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434035,1758730655,1000006666711111407,1000006666711111407,113000000000000006291456,113020451099490544006422,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434036,1758730667,1000006666711111407,1000006666711111407,113000000000000006291456,113020459810633970488704,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434037,1758730679,1000006666711111407,1000006666711111407,113000000000000006291456,113020468401901181350798,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434038,1758730691,1000006666711111407,1000006666711111407,113000000000000006291456,113020476874941823070540,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434039,1758730703,1000006666711111407,1000006666711111407,113000000000000006291456,113020485231382840929442,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434040,1758730715,1000006666711111407,1000006666711111407,113000000000000006291456,113020493472828791409616,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434041,1758730727,1000006666711111407,1000006666711111407,113000000000000006291456,113020501600862150291479,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434042,1758730739,1000006666711111407,1000006666711111407,113000000000000006291456,113020509617043616511875,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434043,1758730751,1000006666711111407,1000006666711111407,113000000000000006291456,113020517522912411840661,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434044,1758730763,1000006666711111407,1000006666711111407,113000000000000006291456,113020525319986576433289,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434045,1758730775,1000006666711111407,1000006666711111407,113000000000000006291456,113020533009763260316334,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434046,1758730787,1000006666711111407,1000006666711111407,113000000000000006291456,113020540593719010861766,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434047,1758730799,1000006666711111407,1000006666711111407,113000000000000006291456,113020548073310056305161,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434048,1758730811,1000006666711111407,1000006666711111407,113000000000000006291456,113020555449972585362433,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434049,1758730823,1000006666711111407,1000006666711111407,113000000000000006291456,113020562725123022998703,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434050,1758730835,1000006666711111407,1000006666711111407,113000000000000006291456,113020569900158302402095,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434051,1758730847,1000006666711111407,1000006666711111407,113000000000000006291456,113020576976456133215063,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434052,1758730859,1000006666711111407,1000006666711111407,113000000000000006291456,113020583955375266074258,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434053,1758730871,1000006666711111407,1000006666711111407,113000000000000006291456,113020590838255753510273,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434054,1758730883,1000006666711111407,1000006666711111407,113000000000000006291456,113020597626419207256823,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434055,1758730895,1000006666711111407,1000006666711111407,113000000000000006291456,113020604321169052019180,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434056,1758730907,1000006666711111407,1000006666711111407,113000000000000006291456,113020610923790775750495,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434057,1758730919,1000006666711111407,1000006666711111407,113000000000000006291456,113020617435552176483730,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434058,1758730931,1000006666711111407,1000006666711111407,113000000000000006291456,113020623857703605767253,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434059,1758730943,1000006666711111407,1000006666711111407,113000000000000006291456,113020630191478208750126,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434060,1758730955,1000006666711111407,1000006666711111407,113000000000000006291456,113020636438092160963684,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434061,1758730967,1000006666711111407,1000006666711111407,113000000000000006291456,113020642598744901844747,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434062,1758730979,1000006666711111407,1000006666711111407,113000000000000006291456,113020648674619365045064,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434063,1758730991,1000006666711111407,1000006666711111407,113000000000000006291456,113020654666882205571653,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434064,1758731003,1000006666711111407,1000006666711111407,113000000000000006291456,113020660576684023801222,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434065,1758731015,1000006666711111407,1000006666711111407,113000000000000006291456,113020666405159586411905,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434066,1758731027,1000006666711111407,1000006666711111407,113000000000000006291456,113020672153428044274841,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434067,1758731039,1000006666711111407,1000006666711111407,113000000000000006291456,113020677822593147347095,0,8916084619027648253,0,0,3000000000000000000000,26499187546186176,5994407931906535852036
23434068,1758731051,1000009151517821590,1000009166734028242,113004136682748696332069,113020683413743456607524,0,11888083105088134244,0,0,4000000000000000000000,35332250061581568,7992690081024701612610
23434069,1758731063,1000009151517821590,1000009166734028242,113004136682748696332069,113020688927952553076034,0,11888083105088134244,0,0,4000000000000000000000,35332250061581568,7992690081024701612610
23434070,1758731075,1000009151517821590,1000009166734028242,113004136682748696332069,113020694366279243956600,0,11888083105088134244,0,0,4000000000000000000000,35332250061581568,7992690081024701612610
23434071,1758731087,1000009151517821590,1000009166734028242,113004136682748696332069,113020699729767765943382,0,11888083105088134244,0,0,4000000000000000000000,35332250061581568,7992690081024701612610
23434072,1758731099,1000009151517821590,1000009166734028242,113004136682748696332069,113020705019447985729158,0,11888083105088134244,0,0,4000000000000000000000,35332250061581568,7992690081024701612610
23434073,1758731111,1000009151517821590,1000009166734028242,113004136682748696332069,113020710236335597754488,0,11888083105088134244,0,0,4000000000000000000000,35332250061581568,7992690081024701612610
23434074,1758731123,1000009151517821590,1000009166734028242,113004136682748696332069,113020715381432319235613,0,11888083105088134244,0,0,4000000000000000000000,35332250061581568,7992690081024701612610
23434075,1758731135,1000011139558167723,1000011166756424626,113007453437344173499556,113020720455726082508520,138646508665,14860074299798913748,1758731135,0,5000000093226788395127,44165312576976960,9991009193297884869022
23434076,1758731147,1000011139558167723,1000011166756424626,113007453437344173499556,113020817791724249005412,138646508665,14860074299798913748,1758731135,0,5000000093226788395127,44165312576976960,9991009193297884869022
23434077,1758731159,1000011139558167723,1000011166756424626,113007453437344173499556,113020913788257487357327,138646508665,14860074299798913748,1758731135,0,5000000093226788395127,44165312576976960,9991009193297884869022
23434078,1758731171,1000011139558167723,1000011166756424626,113007453437344173499556,113021008463758508252259,138646508665,14860074299798913748,1758731135,0,5000000093226788395127,44165312576976960,9991009193297884869022
23434079,1758731183,1000011139558167723,1000011166756424626,113007453437344173499556,113021101836406365252759,138646508665,14860074299798913748,1758731135,0,5000000093226788395127,44165312576976960,9991009193297884869022
23434080,1758731195,1000011139558167723,1000011166756424626,113007453437344173499556,113021193924129945434859,138646508665,14860074299798913748,1758731135,0,5000000093226788395127,44165312576976960,9991009193297884869022
23434081,1758731207,1000011139558167723,1000011166756424626,113007453437344173499556,113021284744611411991425,138646508665,14860074299798913748,1758731135,0,5000000093226788395127,44165312576976960,9991009193297884869022
23434082,1758731219,1000011139558167723,1000011166756424626,113007453437344173499556,113021374315289599460994,138646508665,14860074299798913748,1758731135,0,5000000093226788395127,44165312576976960,9991009193297884869022
23434083,1758731231,1000011139558167723,1000011166756424626,113007453437344173499556,113021462653363362234044,138646508665,14860074299798913748,1758731135,0,5000000093226788395127,44165312576976960,9991009193297884869022
23434084,1758731243,1000011139558167723,1000011166756424626,113007453437344173499556,113021549775794876979622,138646508665,14860074299798913748,1758731135,0,5000000093226788395127,44165312576976960,9991009193297884869022
23434085,1758731255,1000011139558167723,1000011166756424626,113007453437344173499556,113021635699312899626429,138646508665,14860074299798913748,1758731135,0,5000000093226788395127,44165312576976960,9991009193297884869022
23434086,1758731267,1000011139558167723,1000011166756424626,113007453437344173499556,113021720440415977523807,138646508665,14860074299798913748,1758731135,0,5000000093226788395127,44165312576976960,9991009193297884869022
23434087,1758731279,1000011139558167723,1000011166756424626,113007453437344173499556,113021804015375617399391,138646508665,14860074299798913748,1758731135,0,5000000093226788395127,44165312576976960,9991009193297884869022
23434088,1758731291,1000011513910024514,1000011551376571390,113010340037923220743978,113021886440239409721666,653584257875,15454471837153039176,1758731291,1758731406,5200000439497732862427,45931925080056038,10390782502514562387101
23434089,1758731303,1000011513910024514,1000011551376571390,113010340037923220743978,113022003498363742569910,653584257875,15454471837153039176,1758731291,1758731406,5200000439497732862427,45931925080056038,10390782502514562387101
23434090,1758731315,1000011513910024514,1000011551376571390,113010340037923220743978,113022118945622054091899,653584257875,15454471837153039176,1758731291,1758731406,5200000439497732862427,45931925080056038,10390782502514562387101
23434091,1758731327,1000011513910024514,1000011551376571390,113010340037923220743978,113022232804181873055520,653584257875,15454471837153039176,1758731291,1758731406,5200000439497732862427,45931925080056038,10390782502514562387101
23434092,1758731339,1000011513910024514,1000011551376571390,113010340037923220743978,113022345095905675340853,653584257875,15454471837153039176,1758731291,1758731406,5200000439497732862427,45931925080056038,10390782502514562387101
23434093,1758731351,1000011513910024514,1000011551376571390,113010340037923220743978,113022455842355081848994,653584257875,15454471837153039176,1758731291,1758731406,5200000439497732862427,45931925080056038,10390782502514562387101
23434094,1758731363,1000011513910024514,1000011551376571390,113010340037923220743978,113022565064794998642380,653584257875,15454471837153039176,1758731291,1758731406,5200000439497732862427,45931925080056038,10390782502514562387101
23434095,1758731375,1000011513910024514,1000011551376571390,113010340037923220743978,113022672784197700111626,653584257875,15454471837153039176,1758731291,1758731406,5200000439497732862427,45931925080056038,10390782502514562387101
23434096,1758731387,1000011513910024514,1000011551376571390,113010340037923220743978,113022779021246855952905,653584257875,15454471837153039176,1758731291,1758731406,5200000439497732862427,45931925080056038,10390782502514562387101
23434097,1758731399,1000011513910024514,1000011551376571390,113010340037923220743978,113022883796341502729080,653584257875,15454471837153039176,1758731291,1758731406,5200000439497732862427,45931925080056038,10390782502514562387101
23434098,1758731411,1000011513910024514,1000011551376571390,113010340037923220743978,113022987129599960777153,653584257875,15454471837153039176,1758731291,1758731406,5200000439497732862427,45931925080056038,10390782502514562387101
23434099,1758731423,1000011513910024514,1000011551376571390,113010340037923220743978,113023089040863697214227,653584257875,15454471837153039176,1758731291,1758731406,5200000439497732862427,45931925080056038,10390782502514562387101
23434100,1758731435,1000011513910024514,1000011551376571390,113010340037923220743978,113023189549701135783675,653584257875,15454471837153039176,1758731291,1758731406,5200000439497732862427,45931925080056038,10390782502514562387101
23434101,1758731447,1000011513910024514,1000011551376571390,113010340037923220743978,113023288675411414273032,653584257875,15454471837153039176,1758731291,1758731406,5200000439497732862427,45931925080056038,10390782502514562387101
23434102,1758731459,1000011513910024514,1000011551376571390,113010340037923220743978,113023386437028090225124,653584257875,15454471837153039176,1758731291,1758731406,5200000439497732862427,45931925080056038,10390782502514562387101
23434103,1758731471,1000011513910024514,1000011551376571390,113010340037923220743978,113023482853322795654056,653584257875,15454471837153039176,1758731291,1758731406,5200000439497732862427,45931925080056038,10390782502514562387101
23434104,1758731483,1000011991200708072,1000012037886019667,113012987618900344843502,113023577942808841467621,1350602606266,16194591448500263723,1758731483,1758731620,5449000908295391019305,48131925080056038,10888533149779586329031
23434105,1758731495,1000011991200708072,1000012037886019667,113012987618900344843502,113023702699132306651267,1350602606266,16194591448500263723,1758731483,1758731620,5449000908295391019305,48131925080056038,10888533149779586329031
23434106,1758731507,1000011991200708072,1000012037886019667,113012987618900344843502,113023825738652913758897,1350602606266,16194591448500263723,1758731483,1758731620,5449000908295391019305,48131925080056038,10888533149779586329031
23434107,1758731519,1000011991200708072,1000012037886019667,113012987618900344843502,113023947084996014769724,1350602606266,16194591448500263723,1758731483,1758731620,5449000908295391019305,48131925080056038,10888533149779586329031
